run-id,episode,total_reward,avg_reward,avg_waiting_time,epsilon,lr,gamma
policy_v1,360,-183.9599,-7.665,7.665,0.192,0.1,0.95
policy_v1,361,-68.1363,-2.839,2.839,0.1917,0.1,0.95
policy_v1,362,-46.9599,-1.9567,1.9567,0.1914,0.1,0.95
policy_v1,363,-232.1539,-9.6731,9.6731,0.1911,0.1,0.95
policy_v1,364,-436.9448,-18.206,18.206,0.1908,0.1,0.95
policy_v1,365,-244.9599,-10.2067,10.2067,0.1905,0.1,0.95
policy_v1,366,-254.9599,-10.6233,10.6233,0.1902,0.1,0.95
policy_v1,367,-236.1363,-9.839,9.839,0.1899,0.1,0.95
policy_v1,368,-251.4676,-10.4778,10.4778,0.1896,0.1,0.95
policy_v1,369,-56.9599,-2.3733,2.3733,0.1893,0.1,0.95
policy_v1,370,-230.295,-9.5956,9.5956,0.189,0.1,0.95
policy_v1,371,-274.9599,-11.4567,11.4567,0.1887,0.1,0.95
policy_v1,372,-262.4676,-10.9361,10.9361,0.1884,0.1,0.95
policy_v1,373,-46.9599,-1.9567,1.9567,0.1881,0.1,0.95
policy_v1,374,-146.1363,-6.089,6.089,0.1878,0.1,0.95
policy_v1,375,-248.1363,-10.339,10.339,0.1875,0.1,0.95
policy_v1,376,-136.2726,-5.678,5.678,0.1872,0.1,0.95
policy_v1,377,-47.101,-1.9625,1.9625,0.1869,0.1,0.95
policy_v1,378,-76.9599,-3.2067,3.2067,0.1866,0.1,0.95
policy_v1,379,-50.101,-2.0875,2.0875,0.1863,0.1,0.95
policy_v1,380,-157.9599,-6.5817,6.5817,0.186,0.1,0.95
policy_v1,381,-68.9599,-2.8733,2.8733,0.1857,0.1,0.95
policy_v1,382,-257.6462,-10.7353,10.7353,0.1854,0.1,0.95
policy_v1,383,-332.101,-13.8375,13.8375,0.1851,0.1,0.95
policy_v1,384,-251.4676,-10.4778,10.4778,0.1848,0.1,0.95
policy_v1,385,-48.9599,-2.04,2.04,0.1845,0.1,0.95
policy_v1,386,-46.9599,-1.9567,1.9567,0.1842,0.1,0.95
policy_v1,387,-48.101,-2.0042,2.0042,0.1839,0.1,0.95
policy_v1,388,-66.9599,-2.79,2.79,0.1836,0.1,0.95
policy_v1,389,-144.3079,-6.0128,6.0128,0.1833,0.1,0.95
policy_v1,390,-70.9599,-2.9567,2.9567,0.183,0.1,0.95
policy_v1,391,-65.1363,-2.714,2.714,0.1827,0.1,0.95
policy_v1,392,-47.9599,-1.9983,1.9983,0.1824,0.1,0.95
policy_v1,393,-155.9599,-6.4983,6.4983,0.1821,0.1,0.95
policy_v1,394,-58.9599,-2.4567,2.4567,0.1818,0.1,0.95
policy_v1,395,-361.9599,-15.0817,15.0817,0.1815,0.1,0.95
policy_v1,396,-47.101,-1.9625,1.9625,0.1812,0.1,0.95
policy_v1,397,-81.7883,-3.4078,3.4078,0.1809,0.1,0.95
policy_v1,398,-75.6462,-3.1519,3.1519,0.1806,0.1,0.95
policy_v1,399,-28.101,-1.1709,1.1709,0.1803,0.1,0.95
policy_v1,400,-52.1363,-2.1723,2.1723,0.18,0.1,0.95
policy_v1,401,-341.9599,-14.2483,14.2483,0.1797,0.1,0.95
policy_v1,402,-29.2726,-1.2197,1.2197,0.1794,0.1,0.95
policy_v1,403,-76.9599,-3.2067,3.2067,0.1791,0.1,0.95
policy_v1,404,-50.6462,-2.1103,2.1103,0.1788,0.1,0.95
policy_v1,405,-252.9599,-10.54,10.54,0.1785,0.1,0.95
policy_v1,406,-36.9599,-1.54,1.54,0.1782,0.1,0.95
policy_v1,407,-276.9599,-11.54,11.54,0.1779,0.1,0.95
policy_v1,408,-159.9599,-6.665,6.665,0.1776,0.1,0.95
policy_v1,409,-50.1363,-2.089,2.089,0.1773,0.1,0.95
policy_v1,410,-64.9599,-2.7067,2.7067,0.177,0.1,0.95
policy_v1,411,-144.6462,-6.0269,6.0269,0.1767,0.1,0.95
policy_v1,412,-78.9599,-3.29,3.29,0.1764,0.1,0.95
policy_v1,413,-148.1315,-6.1721,6.1721,0.1761,0.1,0.95
policy_v1,414,-254.9599,-10.6233,10.6233,0.1758,0.1,0.95
policy_v1,415,-329.101,-13.7125,13.7125,0.1755,0.1,0.95
policy_v1,416,-456.9599,-19.04,19.04,0.1752,0.1,0.95
policy_v1,417,-39.6462,-1.6519,1.6519,0.1749,0.1,0.95
policy_v1,418,-143.9599,-5.9983,5.9983,0.1746,0.1,0.95
policy_v1,419,-135.9599,-5.665,5.665,0.1743,0.1,0.95
policy_v1,420,-59.9599,-2.4983,2.4983,0.174,0.1,0.95
policy_v1,421,-32.1363,-1.339,1.339,0.1737,0.1,0.95
policy_v1,422,-452.9599,-18.8733,18.8733,0.1734,0.1,0.95
policy_v1,423,-144.1315,-6.0055,6.0055,0.1731,0.1,0.95
policy_v1,424,-237.295,-9.8873,9.8873,0.1728,0.1,0.95
policy_v1,425,-56.9599,-2.3733,2.3733,0.1725,0.1,0.95
policy_v1,426,-61.6462,-2.5686,2.5686,0.1722,0.1,0.95
policy_v1,427,-152.6462,-6.3603,6.3603,0.1719,0.1,0.95
policy_v1,428,-245.6462,-10.2353,10.2353,0.1716,0.1,0.95
policy_v1,429,-549.6087,-22.9004,22.9004,0.1713,0.1,0.95
policy_v1,430,-268.5944,-11.1914,11.1914,0.171,0.1,0.95
policy_v1,431,-170.8188,-7.1175,7.1175,0.1707,0.1,0.95
policy_v1,432,-145.9599,-6.0817,6.0817,0.1704,0.1,0.95
policy_v1,433,-46.9599,-1.9567,1.9567,0.1701,0.1,0.95
policy_v1,434,-46.8236,-1.951,1.951,0.1698,0.1,0.95
policy_v1,435,-165.9599,-6.915,6.915,0.1695,0.1,0.95
policy_v1,436,-44.9599,-1.8733,1.8733,0.1692,0.1,0.95
policy_v1,437,-55.9599,-2.3317,2.3317,0.1689,0.1,0.95
policy_v1,438,-150.1363,-6.2557,6.2557,0.1686,0.1,0.95
policy_v1,439,-544.6462,-22.6936,22.6936,0.1683,0.1,0.95
policy_v1,440,-59.9456,-2.4977,2.4977,0.168,0.1,0.95
policy_v1,441,-172.6462,-7.1936,7.1936,0.1677,0.1,0.95
policy_v1,442,-27.101,-1.1292,1.1292,0.1674,0.1,0.95
policy_v1,443,-149.1363,-6.214,6.214,0.1671,0.1,0.95
policy_v1,444,-51.101,-2.1292,2.1292,0.1668,0.1,0.95
policy_v1,445,-37.9599,-1.5817,1.5817,0.1665,0.1,0.95
policy_v1,446,-30.101,-1.2542,1.2542,0.1662,0.1,0.95
policy_v1,447,-48.101,-2.0042,2.0042,0.1659,0.1,0.95
policy_v1,448,-58.9599,-2.4567,2.4567,0.1656,0.1,0.95
policy_v1,449,-62.9599,-2.6233,2.6233,0.1653,0.1,0.95
policy_v1,450,-175.9599,-7.3317,7.3317,0.165,0.1,0.95
policy_v1,451,-56.9599,-2.3733,2.3733,0.1647,0.1,0.95
policy_v1,452,-139.9599,-5.8317,5.8317,0.1644,0.1,0.95
policy_v1,453,-141.6462,-5.9019,5.9019,0.1641,0.1,0.95
policy_v1,454,-73.6462,-3.0686,3.0686,0.1638,0.1,0.95
policy_v1,455,-47.1363,-1.964,1.964,0.1635,0.1,0.95
policy_v1,456,-361.9599,-15.0817,15.0817,0.1632,0.1,0.95
policy_v1,457,-138.9599,-5.79,5.79,0.1629,0.1,0.95
policy_v1,458,-68.9599,-2.8733,2.8733,0.1626,0.1,0.95
policy_v1,459,-30.101,-1.2542,1.2542,0.1623,0.1,0.95
policy_v1,460,-330.101,-13.7542,13.7542,0.162,0.1,0.95
policy_v1,461,-238.8188,-9.9508,9.9508,0.1617,0.1,0.95
policy_v1,462,-52.122,-2.1718,2.1718,0.1614,0.1,0.95
policy_v1,463,-36.1716,-1.5071,1.5071,0.1611,0.1,0.95
policy_v1,464,-41.6462,-1.7353,1.7353,0.1608,0.1,0.95
policy_v1,465,-337.9647,-14.0819,14.0819,0.1605,0.1,0.95
policy_v1,466,-231.6087,-9.6504,9.6504,0.1602,0.1,0.95
policy_v1,467,-37.101,-1.5459,1.5459,0.1599,0.1,0.95
policy_v1,468,-145.1363,-6.0473,6.0473,0.1596,0.1,0.95
policy_v1,469,-337.8188,-14.0758,14.0758,0.1593,0.1,0.95
policy_v1,470,-330.6087,-13.7754,13.7754,0.159,0.1,0.95
policy_v1,471,-35.101,-1.4625,1.4625,0.1587,0.1,0.95
policy_v1,472,-437.5051,-18.2294,18.2294,0.1584,0.1,0.95
policy_v1,473,-327.1363,-13.6307,13.6307,0.1581,0.1,0.95
policy_v1,474,-174.9456,-7.2894,7.2894,0.1578,0.1,0.95
policy_v1,475,-136.101,-5.6709,5.6709,0.1575,0.1,0.95
policy_v1,476,-233.9294,-9.7471,9.7471,0.1572,0.1,0.95
policy_v1,477,-37.101,-1.5459,1.5459,0.1569,0.1,0.95
policy_v1,478,-56.1363,-2.339,2.339,0.1566,0.1,0.95
policy_v1,479,-51.5051,-2.146,2.146,0.1563,0.1,0.95
policy_v1,480,-624.9647,-26.0402,26.0402,0.156,0.1,0.95
policy_v1,481,-53.9599,-2.2483,2.2483,0.1557,0.1,0.95
policy_v1,482,-60.6462,-2.5269,2.5269,0.1554,0.1,0.95
policy_v1,483,-46.9599,-1.9567,1.9567,0.1551,0.1,0.95
policy_v1,484,-29.101,-1.2125,1.2125,0.1548,0.1,0.95
policy_v1,485,-46.9599,-1.9567,1.9567,0.1545,0.1,0.95
policy_v1,486,-271.9456,-11.3311,11.3311,0.1542,0.1,0.95
policy_v1,487,-35.1315,-1.4638,1.4638,0.1539,0.1,0.95
policy_v1,488,-361.9599,-15.0817,15.0817,0.1536,0.1,0.95
policy_v1,489,-335.9599,-13.9983,13.9983,0.1533,0.1,0.95
policy_v1,490,-175.9599,-7.3317,7.3317,0.153,0.1,0.95
policy_v1,491,-352.9599,-14.7067,14.7067,0.1527,0.1,0.95
policy_v1,492,-59.6462,-2.4853,2.4853,0.1524,0.1,0.95
policy_v1,493,-155.9599,-6.4983,6.4983,0.1521,0.1,0.95
policy_v1,494,-151.9599,-6.3317,6.3317,0.1518,0.1,0.95
policy_v1,495,-176.9599,-7.3733,7.3733,0.1515,0.1,0.95
policy_v1,496,-145.9599,-6.0817,6.0817,0.1512,0.1,0.95
policy_v1,497,-254.8188,-10.6175,10.6175,0.1509,0.1,0.95
policy_v1,498,-146.9599,-6.1233,6.1233,0.1506,0.1,0.95
policy_v1,499,-336.9599,-14.04,14.04,0.1503,0.1,0.95
policy_v1,500,-51.101,-2.1292,2.1292,0.15,0.1,0.95
policy_v1,501,-73.9456,-3.0811,3.0811,0.1497,0.1,0.95
policy_v1,502,-64.9599,-2.7067,2.7067,0.1494,0.1,0.95
policy_v1,503,-363.122,-15.1301,15.1301,0.1491,0.1,0.95
policy_v1,504,-254.9599,-10.6233,10.6233,0.1488,0.1,0.95
policy_v1,505,-322.101,-13.4209,13.4209,0.1485,0.1,0.95
policy_v1,506,-76.9599,-3.2067,3.2067,0.1482,0.1,0.95
policy_v1,507,-147.9599,-6.165,6.165,0.1479,0.1,0.95
policy_v1,508,-235.6087,-9.817,9.817,0.1476,0.1,0.95
policy_v1,509,-56.9599,-2.3733,2.3733,0.1473,0.1,0.95
policy_v1,510,-341.9599,-14.2483,14.2483,0.147,0.1,0.95
policy_v1,511,-76.9599,-3.2067,3.2067,0.1467,0.1,0.95
policy_v1,512,-29.101,-1.2125,1.2125,0.1464,0.1,0.95
policy_v1,513,-158.6462,-6.6103,6.6103,0.1461,0.1,0.95
policy_v1,514,-41.9599,-1.7483,1.7483,0.1458,0.1,0.95
policy_v1,515,-48.9599,-2.04,2.04,0.1455,0.1,0.95
policy_v1,516,-39.9599,-1.665,1.665,0.1452,0.1,0.95
policy_v1,517,-76.9599,-3.2067,3.2067,0.1449,0.1,0.95
policy_v1,518,-145.5051,-6.0627,6.0627,0.1446,0.1,0.95
policy_v1,519,-37.6462,-1.5686,1.5686,0.1443,0.1,0.95
policy_v1,520,-45.101,-1.8792,1.8792,0.144,0.1,0.95
policy_v1,521,-50.8188,-2.1175,2.1175,0.1437,0.1,0.95
policy_v1,522,-426.1363,-17.7557,17.7557,0.1434,0.1,0.95
policy_v1,523,-289.4676,-12.0611,12.0611,0.1431,0.1,0.95
policy_v1,524,-46.9599,-1.9567,1.9567,0.1428,0.1,0.95
policy_v1,525,-341.9599,-14.2483,14.2483,0.1425,0.1,0.95
policy_v1,526,-145.9599,-6.0817,6.0817,0.1422,0.1,0.95
policy_v1,527,-448.6462,-18.6936,18.6936,0.1419,0.1,0.95
policy_v1,528,-78.9599,-3.29,3.29,0.1416,0.1,0.95
policy_v1,529,-174.9456,-7.2894,7.2894,0.1413,0.1,0.95
policy_v1,530,-235.1363,-9.7973,9.7973,0.141,0.1,0.95
policy_v1,531,-49.101,-2.0459,2.0459,0.1407,0.1,0.95
policy_v1,532,-140.2726,-5.8447,5.8447,0.1404,0.1,0.95
policy_v1,533,-54.0867,-2.2536,2.2536,0.1401,0.1,0.95
policy_v1,534,-333.6087,-13.9004,13.9004,0.1398,0.1,0.95
policy_v1,535,-468.4676,-19.5195,19.5195,0.1395,0.1,0.95
policy_v1,536,-142.101,-5.9209,5.9209,0.1392,0.1,0.95
policy_v1,537,-160.101,-6.6709,6.6709,0.1389,0.1,0.95
policy_v1,538,-379.9456,-15.8311,15.8311,0.1386,0.1,0.95
policy_v1,539,-164.1363,-6.839,6.839,0.1383,0.1,0.95
policy_v1,540,-257.101,-10.7125,10.7125,0.138,0.1,0.95
policy_v1,541,-148.101,-6.1709,6.1709,0.1377,0.1,0.95
policy_v1,542,-76.9599,-3.2067,3.2067,0.1374,0.1,0.95
policy_v1,543,-147.101,-6.1292,6.1292,0.1371,0.1,0.95
policy_v1,544,-57.9599,-2.415,2.415,0.1368,0.1,0.95
policy_v1,545,-60.9599,-2.54,2.54,0.1365,0.1,0.95
policy_v1,546,-60.9599,-2.54,2.54,0.1362,0.1,0.95
policy_v1,547,-44.1363,-1.839,1.839,0.1359,0.1,0.95
policy_v1,548,-345.1539,-14.3814,14.3814,0.1356,0.1,0.95
policy_v1,549,-47.101,-1.9625,1.9625,0.1353,0.1,0.95
policy_v1,550,-440.9599,-18.3733,18.3733,0.135,0.1,0.95
policy_v1,551,-516.6087,-21.5254,21.5254,0.1347,0.1,0.95
policy_v1,552,-175.9599,-7.3317,7.3317,0.1344,0.1,0.95
policy_v1,553,-46.9599,-1.9567,1.9567,0.1341,0.1,0.95
policy_v1,554,-51.9599,-2.165,2.165,0.1338,0.1,0.95
policy_v1,555,-36.9599,-1.54,1.54,0.1335,0.1,0.95
policy_v1,556,-332.1716,-13.8405,13.8405,0.1332,0.1,0.95
policy_v1,557,-50.9599,-2.1233,2.1233,0.1329,0.1,0.95
policy_v1,558,-51.9599,-2.165,2.165,0.1326,0.1,0.95
policy_v1,559,-252.1363,-10.5057,10.5057,0.1323,0.1,0.95
policy_v1,560,-57.6462,-2.4019,2.4019,0.132,0.1,0.95
policy_v1,561,-133.101,-5.5459,5.5459,0.1317,0.1,0.95
policy_v1,562,-64.5051,-2.6877,2.6877,0.1314,0.1,0.95
policy_v1,563,-53.6462,-2.2353,2.2353,0.1311,0.1,0.95
policy_v1,564,-445.9647,-18.5819,18.5819,0.1308,0.1,0.95
policy_v1,565,-62.8188,-2.6175,2.6175,0.1305,0.1,0.95
policy_v1,566,-44.1363,-1.839,1.839,0.1302,0.1,0.95
policy_v1,567,-286.4533,-11.9356,11.9356,0.1299,0.1,0.95
policy_v1,568,-81.8045,-3.4085,3.4085,0.1296,0.1,0.95
policy_v1,569,-46.9599,-1.9567,1.9567,0.1293,0.1,0.95
policy_v1,570,-46.9599,-1.9567,1.9567,0.129,0.1,0.95
policy_v1,571,-149.6462,-6.2353,6.2353,0.1287,0.1,0.95
policy_v1,572,-38.9599,-1.6233,1.6233,0.1284,0.1,0.95
policy_v1,573,-46.9599,-1.9567,1.9567,0.1281,0.1,0.95
policy_v1,574,-274.9599,-11.4567,11.4567,0.1278,0.1,0.95
policy_v1,575,-37.1363,-1.5473,1.5473,0.1275,0.1,0.95
policy_v1,576,-49.101,-2.0459,2.0459,0.1272,0.1,0.95
policy_v1,577,-271.4676,-11.3111,11.3111,0.1269,0.1,0.95
policy_v1,578,-73.9456,-3.0811,3.0811,0.1266,0.1,0.95
policy_v1,579,-146.101,-6.0875,6.0875,0.1263,0.1,0.95
policy_v1,580,-155.9599,-6.4983,6.4983,0.126,0.1,0.95
policy_v1,581,-336.101,-14.0042,14.0042,0.1257,0.1,0.95
policy_v1,582,-422.1363,-17.589,17.589,0.1254,0.1,0.95
policy_v1,583,-43.9599,-1.8317,1.8317,0.1251,0.1,0.95
policy_v1,584,-164.6462,-6.8603,6.8603,0.1248,0.1,0.95
policy_v1,585,-64.9599,-2.7067,2.7067,0.1245,0.1,0.95
policy_v1,586,-337.101,-14.0459,14.0459,0.1242,0.1,0.95
policy_v1,587,-55.1363,-2.2973,2.2973,0.1239,0.1,0.95
policy_v1,588,-63.5051,-2.646,2.646,0.1236,0.1,0.95
policy_v1,589,-153.9599,-6.415,6.415,0.1233,0.1,0.95
policy_v1,590,-131.101,-5.4625,5.4625,0.123,0.1,0.95
policy_v1,591,-43.6462,-1.8186,1.8186,0.1227,0.1,0.95
policy_v1,592,-156.9599,-6.54,6.54,0.1224,0.1,0.95
policy_v1,593,-39.9599,-1.665,1.665,0.1221,0.1,0.95
policy_v1,594,-46.9647,-1.9569,1.9569,0.1218,0.1,0.95
policy_v1,595,-46.9599,-1.9567,1.9567,0.1215,0.1,0.95
policy_v1,596,-76.9599,-3.2067,3.2067,0.1212,0.1,0.95
policy_v1,597,-45.1363,-1.8807,1.8807,0.1209,0.1,0.95
policy_v1,598,-170.9456,-7.1227,7.1227,0.1206,0.1,0.95
policy_v1,599,-34.1363,-1.4223,1.4223,0.1203,0.1,0.95
policy_v1,600,-37.6462,-1.5686,1.5686,0.12,0.1,0.95
policy_v1,601,-37.101,-1.5459,1.5459,0.1197,0.1,0.95
policy_v1,602,-44.1363,-1.839,1.839,0.1194,0.1,0.95
policy_v1,603,-40.9599,-1.7067,1.7067,0.1191,0.1,0.95
policy_v1,604,-37.101,-1.5459,1.5459,0.1188,0.1,0.95
policy_v1,605,-48.8188,-2.0341,2.0341,0.1185,0.1,0.95
policy_v1,606,-239.644,-9.9852,9.9852,0.1182,0.1,0.95
policy_v1,607,-61.9456,-2.5811,2.5811,0.1179,0.1,0.95
policy_v1,608,-37.101,-1.5459,1.5459,0.1176,0.1,0.95
policy_v1,609,-36.9294,-1.5387,1.5387,0.1173,0.1,0.95
policy_v1,610,-53.1716,-2.2155,2.2155,0.117,0.1,0.95
policy_v1,611,-59.8045,-2.4919,2.4919,0.1167,0.1,0.95
policy_v1,612,-49.5051,-2.0627,2.0627,0.1164,0.1,0.95
policy_v1,613,-56.1363,-2.339,2.339,0.1161,0.1,0.95
policy_v1,614,-41.6462,-1.7353,1.7353,0.1158,0.1,0.95
policy_v1,615,-56.9599,-2.3733,2.3733,0.1155,0.1,0.95
policy_v1,616,-76.9599,-3.2067,3.2067,0.1152,0.1,0.95
policy_v1,617,-32.6462,-1.3603,1.3603,0.1149,0.1,0.95
policy_v1,618,-61.6462,-2.5686,2.5686,0.1146,0.1,0.95
policy_v1,619,-237.4676,-9.8945,9.8945,0.1143,0.1,0.95
policy_v1,620,-334.6462,-13.9436,13.9436,0.114,0.1,0.95
policy_v1,621,-56.9599,-2.3733,2.3733,0.1137,0.1,0.95
policy_v1,622,-331.9599,-13.8317,13.8317,0.1134,0.1,0.95
policy_v1,623,-146.9599,-6.1233,6.1233,0.1131,0.1,0.95
policy_v1,624,-345.9599,-14.415,14.415,0.1128,0.1,0.95
policy_v1,625,-233.6087,-9.7337,9.7337,0.1125,0.1,0.95
policy_v1,626,-43.1363,-1.7973,1.7973,0.1122,0.1,0.95
policy_v1,627,-67.9599,-2.8317,2.8317,0.1119,0.1,0.95
policy_v1,628,-46.9599,-1.9567,1.9567,0.1116,0.1,0.95
policy_v1,629,-135.9599,-5.665,5.665,0.1113,0.1,0.95
policy_v1,630,-53.9647,-2.2485,2.2485,0.111,0.1,0.95
policy_v1,631,-438.9599,-18.29,18.29,0.1107,0.1,0.95
policy_v1,632,-171.9599,-7.165,7.165,0.1104,0.1,0.95
policy_v1,633,-55.6767,-2.3199,2.3199,0.1101,0.1,0.95
policy_v1,634,-69.9599,-2.915,2.915,0.1098,0.1,0.95
policy_v1,635,-48.9599,-2.04,2.04,0.1095,0.1,0.95
policy_v1,636,-33.101,-1.3792,1.3792,0.1092,0.1,0.95
policy_v1,637,-176.8045,-7.3669,7.3669,0.1089,0.1,0.95
policy_v1,638,-54.9599,-2.29,2.29,0.1086,0.1,0.95
policy_v1,639,-156.9952,-6.5415,6.5415,0.1083,0.1,0.95
policy_v1,640,-345.9599,-14.415,14.415,0.108,0.1,0.95
policy_v1,641,-43.6462,-1.8186,1.8186,0.1077,0.1,0.95
policy_v1,642,-56.5051,-2.3544,2.3544,0.1074,0.1,0.95
policy_v1,643,-58.9599,-2.4567,2.4567,0.1071,0.1,0.95
policy_v1,644,-56.9599,-2.3733,2.3733,0.1068,0.1,0.95
policy_v1,645,-45.1363,-1.8807,1.8807,0.1065,0.1,0.95
policy_v1,646,-86.0867,-3.5869,3.5869,0.1062,0.1,0.95
policy_v1,647,-57.101,-2.3792,2.3792,0.1059,0.1,0.95
policy_v1,648,-69.6462,-2.9019,2.9019,0.1056,0.1,0.95
policy_v1,649,-55.9599,-2.3317,2.3317,0.1053,0.1,0.95
policy_v1,650,-47.101,-1.9625,1.9625,0.105,0.1,0.95
policy_v1,651,-45.5051,-1.896,1.896,0.1047,0.1,0.95
policy_v1,652,-34.101,-1.4209,1.4209,0.1044,0.1,0.95
policy_v1,653,-148.6462,-6.1936,6.1936,0.1041,0.1,0.95
policy_v1,654,-137.9599,-5.7483,5.7483,0.1038,0.1,0.95
policy_v1,655,-64.9599,-2.7067,2.7067,0.1035,0.1,0.95
policy_v1,656,-44.9599,-1.8733,1.8733,0.1032,0.1,0.95
policy_v1,657,-39.9599,-1.665,1.665,0.1029,0.1,0.95
policy_v1,658,-68.9599,-2.8733,2.8733,0.1026,0.1,0.95
policy_v1,659,-93.9456,-3.9144,3.9144,0.1023,0.1,0.95
policy_v1,660,-230.4665,-9.6028,9.6028,0.102,0.1,0.95
policy_v1,661,-69.9456,-2.9144,2.9144,0.1017,0.1,0.95
policy_v1,662,-341.9599,-14.2483,14.2483,0.1014,0.1,0.95
policy_v1,663,-158.6462,-6.6103,6.6103,0.1011,0.1,0.95
policy_v1,664,-460.9599,-19.2067,19.2067,0.1008,0.1,0.95
policy_v1,665,-55.6462,-2.3186,2.3186,0.1005,0.1,0.95
policy_v1,666,-47.9599,-1.9983,1.9983,0.1002,0.1,0.95
policy_v1,667,-56.9599,-2.3733,2.3733,0.0999,0.1,0.95
policy_v1,668,-358.6462,-14.9436,14.9436,0.0996,0.1,0.95
policy_v1,669,-58.9599,-2.4567,2.4567,0.0993,0.1,0.95
policy_v1,670,-345.9599,-14.415,14.415,0.099,0.1,0.95
policy_v1,671,-76.9599,-3.2067,3.2067,0.0987,0.1,0.95
policy_v1,672,-46.1363,-1.9223,1.9223,0.0984,0.1,0.95
policy_v1,673,-175.122,-7.2968,7.2968,0.0981,0.1,0.95
policy_v1,674,-166.7883,-6.9495,6.9495,0.0978,0.1,0.95
policy_v1,675,-79.1716,-3.2988,3.2988,0.0975,0.1,0.95
policy_v1,676,-66.9599,-2.79,2.79,0.0972,0.1,0.95
policy_v1,677,-175.9599,-7.3317,7.3317,0.0969,0.1,0.95
policy_v1,678,-36.9599,-1.54,1.54,0.0966,0.1,0.95
policy_v1,679,-51.1315,-2.1305,2.1305,0.0963,0.1,0.95
policy_v1,680,-142.5051,-5.9377,5.9377,0.096,0.1,0.95
policy_v1,681,-40.101,-1.6709,1.6709,0.0957,0.1,0.95
policy_v1,682,-443.9599,-18.4983,18.4983,0.0954,0.1,0.95
policy_v1,683,-40.1363,-1.6723,1.6723,0.0951,0.1,0.95
policy_v1,684,-45.6462,-1.9019,1.9019,0.0948,0.1,0.95
policy_v1,685,-52.9599,-2.2067,2.2067,0.0945,0.1,0.95
policy_v1,686,-76.9599,-3.2067,3.2067,0.0942,0.1,0.95
policy_v1,687,-48.9599,-2.04,2.04,0.0939,0.1,0.95
policy_v1,688,-56.9599,-2.3733,2.3733,0.0936,0.1,0.95
policy_v1,689,-54.9599,-2.29,2.29,0.0933,0.1,0.95
policy_v1,690,-35.1363,-1.464,1.464,0.093,0.1,0.95
policy_v1,691,-42.1363,-1.7557,1.7557,0.0927,0.1,0.95
policy_v1,692,-252.4533,-10.5189,10.5189,0.0924,0.1,0.95
policy_v1,693,-160.6462,-6.6936,6.6936,0.0921,0.1,0.95
policy_v1,694,-45.1363,-1.8807,1.8807,0.0918,0.1,0.95
policy_v1,695,-240.1539,-10.0064,10.0064,0.0915,0.1,0.95
policy_v1,696,-445.0867,-18.5453,18.5453,0.0912,0.1,0.95
policy_v1,697,-44.1716,-1.8405,1.8405,0.0909,0.1,0.95
policy_v1,698,-45.101,-1.8792,1.8792,0.0906,0.1,0.95
policy_v1,699,-37.6462,-1.5686,1.5686,0.0903,0.1,0.95
policy_v1,700,-50.8188,-2.1175,2.1175,0.09,0.1,0.95
policy_v1,701,-44.8188,-1.8675,1.8675,0.0897,0.1,0.95
policy_v1,702,-45.1363,-1.8807,1.8807,0.0894,0.1,0.95
policy_v1,703,-53.1363,-2.214,2.214,0.0891,0.1,0.95
policy_v1,704,-238.1539,-9.9231,9.9231,0.0888,0.1,0.95
policy_v1,705,-37.101,-1.5459,1.5459,0.0885,0.1,0.95
policy_v1,706,-136.101,-5.6709,5.6709,0.0882,0.1,0.95
policy_v1,707,-46.9599,-1.9567,1.9567,0.0879,0.1,0.95
policy_v1,708,-47.9599,-1.9983,1.9983,0.0876,0.1,0.95
policy_v1,709,-248.295,-10.3456,10.3456,0.0873,0.1,0.95
policy_v1,710,-62.9599,-2.6233,2.6233,0.087,0.1,0.95
policy_v1,711,-93.9456,-3.9144,3.9144,0.0867,0.1,0.95
policy_v1,712,-57.9456,-2.4144,2.4144,0.0864,0.1,0.95
policy_v1,713,-46.9599,-1.9567,1.9567,0.0861,0.1,0.95
policy_v1,714,-46.8188,-1.9508,1.9508,0.0858,0.1,0.95
policy_v1,715,-322.101,-13.4209,13.4209,0.0855,0.1,0.95
policy_v1,716,-37.101,-1.5459,1.5459,0.0852,0.1,0.95
policy_v1,717,-35.9294,-1.4971,1.4971,0.0849,0.1,0.95
policy_v1,718,-66.122,-2.7551,2.7551,0.0846,0.1,0.95
policy_v1,719,-127.1363,-5.2973,5.2973,0.0843,0.1,0.95
policy_v1,720,-150.9599,-6.29,6.29,0.084,0.1,0.95
policy_v1,721,-238.4371,-9.9349,9.9349,0.0837,0.1,0.95
policy_v1,722,-56.9599,-2.3733,2.3733,0.0834,0.1,0.95
policy_v1,723,-36.101,-1.5042,1.5042,0.0831,0.1,0.95
policy_v1,724,-50.8188,-2.1175,2.1175,0.0828,0.1,0.95
policy_v1,725,-33.101,-1.3792,1.3792,0.0825,0.1,0.95
policy_v1,726,-36.6462,-1.5269,1.5269,0.0822,0.1,0.95
policy_v1,727,-133.9599,-5.5817,5.5817,0.0819,0.1,0.95
policy_v1,728,-57.9599,-2.415,2.415,0.0816,0.1,0.95
policy_v1,729,-39.6462,-1.6519,1.6519,0.0813,0.1,0.95
policy_v1,730,-48.9599,-2.04,2.04,0.081,0.1,0.95
policy_v1,731,-342.101,-14.2542,14.2542,0.0807,0.1,0.95
policy_v1,732,-46.9599,-1.9567,1.9567,0.0804,0.1,0.95
